cell,group in,group out,nuclide,mean,std. dev.
3,138,43,total,0.0,0.0
3,138,44,total,0.0,0.0
3,138,45,total,0.0,0.0
3,138,46,total,0.0,0.0
3,138,47,total,0.0,0.0
3,138,48,total,0.0,0.0
3,138,49,total,0.0,0.0
3,138,50,total,0.0,0.0
3,138,51,total,0.0,0.0
3,138,52,total,0.0,0.0
3,138,53,total,0.0,0.0
3,138,54,total,0.0,0.0
3,138,55,total,0.0,0.0
3,138,56,total,0.0,0.0
3,138,57,total,0.0,0.0
3,138,58,total,0.0,0.0
3,138,59,total,0.0,0.0
3,138,60,total,0.0,0.0
3,138,61,total,0.0,0.0
3,138,62,total,0.0,0.0
3,138,63,total,0.0,0.0
3,138,64,total,0.0,0.0
3,138,65,total,0.0,0.0
3,138,66,total,0.0,0.0
3,138,67,total,0.0,0.0
3,138,68,total,0.0,0.0
3,138,69,total,0.0,0.0
3,138,70,total,0.0,0.0
3,138,71,total,0.0,0.0
3,138,72,total,0.0,0.0
3,138,73,total,0.0,0.0
3,138,74,total,0.0,0.0
3,138,75,total,0.0,0.0
3,138,76,total,0.0,0.0
3,138,77,total,0.0,0.0
3,138,78,total,0.0,0.0
3,138,79,total,0.0,0.0
3,138,80,total,0.0,0.0
3,138,81,total,0.0,0.0
3,138,82,total,0.0,0.0
3,138,83,total,0.0,0.0
3,138,84,total,0.0,0.0
3,138,85,total,0.0,0.0
3,138,86,total,0.0,0.0
3,138,87,total,0.0,0.0
3,138,88,total,0.0,0.0
3,138,89,total,0.0,0.0
3,138,90,total,0.0,0.0
3,138,91,total,0.0,0.0
3,138,92,total,0.0,0.0
3,138,93,total,0.0,0.0
3,138,94,total,0.0,0.0
3,138,95,total,0.0,0.0
3,138,96,total,0.0,0.0
3,138,97,total,0.0,0.0
3,138,98,total,0.0,0.0
3,138,99,total,0.0,0.0
3,138,100,total,0.0,0.0
3,138,101,total,0.0,0.0
3,138,102,total,0.0,0.0
3,138,103,total,0.0,0.0
3,138,104,total,0.0,0.0
3,138,105,total,0.0,0.0
3,138,106,total,0.0,0.0
3,138,107,total,0.0,0.0
3,138,108,total,0.0,0.0
3,138,109,total,0.0,0.0
3,138,110,total,0.0,0.0
3,138,111,total,0.0,0.0
3,138,112,total,0.0,0.0
3,138,113,total,0.0,0.0
3,138,114,total,0.0,0.0
3,138,115,total,0.0,0.0
3,138,116,total,0.0,0.0
3,138,117,total,0.0,0.0
3,138,118,total,0.0,0.0
3,138,119,total,0.0,0.0
3,138,120,total,0.0,0.0
3,138,122,total,0.0,0.0
3,138,122,total,0.0,0.0
3,138,123,total,0.0,0.0
3,138,125,total,0.0,0.0
3,138,125,total,0.0,0.0
3,138,126,total,0.0,0.0
3,138,127,total,0.0,0.0
3,138,128,total,0.0,0.0
3,138,129,total,0.0,0.0
3,138,131,total,0.0,0.0
3,138,131,total,0.0,0.0
3,138,133,total,0.0,0.0
3,138,133,total,0.0,0.0
3,138,134,total,0.0,0.0
3,138,135,total,0.0,0.0
3,138,136,total,0.0,0.0
3,138,137,total,0.0,0.0
3,138,138,total,0.0,0.0
3,138,139,total,0.0,0.0
3,138,141,total,0.0,0.0
3,138,141,total,0.0,0.0
3,138,142,total,0.0,0.0
3,138,144,total,0.0,0.0
3,138,144,total,0.0,0.0
3,138,145,total,0.0,0.0
3,138,146,total,0.0,0.0
3,138,147,total,0.0,0.0
3,138,148,total,0.0,0.0
3,138,150,total,0.0,0.0
3,138,150,total,0.0,0.0
3,138,151,total,0.0,0.0
3,138,153,total,0.0,0.0
3,138,153,total,0.0,0.0
3,138,154,total,0.0,0.0
3,138,156,total,0.0,0.0
3,138,156,total,0.0,0.0
3,138,158,total,0.0,0.0
3,138,159,total,0.0,0.0
3,138,160,total,0.0,0.0
3,138,161,total,0.0,0.0
3,138,162,total,0.0,0.0
3,138,163,total,0.0,0.0
3,138,164,total,0.0,0.0
3,138,165,total,0.0,0.0
3,138,166,total,0.0,0.0
3,138,167,total,0.0,0.0
3,138,168,total,0.0,0.0
3,138,169,total,0.0,0.0
3,138,170,total,0.0,0.0
3,138,171,total,0.0,0.0
3,138,172,total,0.0,0.0
3,138,172,total,0.0,0.0
3,139,1,total,0.0,0.0
3,139,2,total,0.0,0.0
3,139,3,total,0.0,0.0
3,139,4,total,0.0,0.0
3,139,5,total,0.0,0.0
3,139,6,total,0.0,0.0
3,139,7,total,0.0,0.0
3,139,8,total,0.0,0.0
3,139,9,total,0.0,0.0
3,139,10,total,0.0,0.0
3,139,11,total,0.0,0.0
3,139,12,total,0.0,0.0
3,139,13,total,0.0,0.0
3,139,14,total,0.0,0.0
3,139,15,total,0.0,0.0
3,139,16,total,0.0,0.0
3,139,17,total,0.0,0.0
3,139,18,total,0.0,0.0
3,139,19,total,0.0,0.0
3,139,20,total,0.0,0.0
3,139,21,total,0.0,0.0
3,139,22,total,0.0,0.0
3,139,23,total,0.0,0.0
3,139,24,total,0.0,0.0
3,139,25,total,0.0,0.0
3,139,26,total,0.0,0.0
3,139,27,total,0.0,0.0
3,139,28,total,0.0,0.0
3,139,29,total,0.0,0.0
3,139,30,total,0.0,0.0
3,139,31,total,0.0,0.0
3,139,32,total,0.0,0.0
3,139,33,total,0.0,0.0
3,139,34,total,0.0,0.0
3,139,35,total,0.0,0.0
3,139,36,total,0.0,0.0
3,139,37,total,0.0,0.0
3,139,38,total,0.0,0.0
3,139,39,total,0.0,0.0
3,139,40,total,0.0,0.0
3,139,41,total,0.0,0.0
3,139,42,total,0.0,0.0
3,139,43,total,0.0,0.0
3,139,44,total,0.0,0.0
3,139,45,total,0.0,0.0
3,139,46,total,0.0,0.0
3,139,47,total,0.0,0.0
3,139,48,total,0.0,0.0
3,139,49,total,0.0,0.0
3,139,50,total,0.0,0.0
3,139,51,total,0.0,0.0
3,139,52,total,0.0,0.0
3,139,53,total,0.0,0.0
3,139,54,total,0.0,0.0
3,139,55,total,0.0,0.0
3,139,56,total,0.0,0.0
3,139,57,total,0.0,0.0
3,139,58,total,0.0,0.0
3,139,59,total,0.0,0.0
3,139,60,total,0.0,0.0
3,139,61,total,0.0,0.0
3,139,62,total,0.0,0.0
3,139,63,total,0.0,0.0
3,139,64,total,0.0,0.0
3,139,65,total,0.0,0.0
3,139,66,total,0.0,0.0
3,139,67,total,0.0,0.0
3,139,68,total,0.0,0.0
3,139,69,total,0.0,0.0
3,139,70,total,0.0,0.0
3,139,71,total,0.0,0.0
3,139,72,total,0.0,0.0
3,139,73,total,0.0,0.0
3,139,74,total,0.0,0.0
3,139,75,total,0.0,0.0
3,139,76,total,0.0,0.0
3,139,77,total,0.0,0.0
3,139,78,total,0.0,0.0
3,139,79,total,0.0,0.0
3,139,80,total,0.0,0.0
3,139,81,total,0.0,0.0
3,139,82,total,0.0,0.0
3,139,83,total,0.0,0.0
3,139,84,total,0.0,0.0
3,139,85,total,0.0,0.0
3,139,86,total,0.0,0.0
3,139,87,total,0.0,0.0
3,139,88,total,0.0,0.0
3,139,89,total,0.0,0.0
3,139,90,total,0.0,0.0
3,139,91,total,0.0,0.0
3,139,92,total,0.0,0.0
3,139,93,total,0.0,0.0
3,139,94,total,0.0,0.0
3,139,95,total,0.0,0.0
3,139,96,total,0.0,0.0
3,139,97,total,0.0,0.0
3,139,98,total,0.0,0.0
3,139,99,total,0.0,0.0
3,139,100,total,0.0,0.0
3,139,101,total,0.0,0.0
3,139,102,total,0.0,0.0
3,139,103,total,0.0,0.0
3,139,104,total,0.0,0.0
3,139,105,total,0.0,0.0
3,139,106,total,0.0,0.0
3,139,107,total,0.0,0.0
3,139,108,total,0.0,0.0
3,139,109,total,0.0,0.0
3,139,110,total,0.0,0.0
3,139,111,total,0.0,0.0
3,139,112,total,0.0,0.0
3,139,113,total,0.0,0.0
3,139,114,total,0.0,0.0
3,139,115,total,0.0,0.0
3,139,116,total,0.0,0.0
3,139,117,total,0.0,0.0
3,139,118,total,0.0,0.0
3,139,119,total,0.0,0.0
3,139,120,total,0.0,0.0
3,139,122,total,0.0,0.0
3,139,122,total,0.0,0.0
3,139,123,total,0.0,0.0
3,139,125,total,0.0,0.0
3,139,125,total,0.0,0.0
3,139,126,total,0.0,0.0
3,139,127,total,0.0,0.0
3,139,128,total,0.0,0.0
3,139,129,total,0.0,0.0
3,139,131,total,0.0,0.0
3,139,131,total,0.0,0.0
3,139,133,total,0.0,0.0
3,139,133,total,0.0,0.0
3,139,134,total,0.0,0.0
3,139,135,total,0.0,0.0
3,139,136,total,0.0,0.0
3,139,137,total,0.0,0.0
3,139,138,total,0.0,0.0
3,139,139,total,0.0,0.0
3,139,141,total,0.0,0.0
3,139,141,total,0.0,0.0
3,139,142,total,0.0,0.0
3,139,144,total,0.0,0.0
3,139,144,total,0.0,0.0
3,139,145,total,0.0,0.0
3,139,146,total,0.0,0.0
3,139,147,total,0.0,0.0
3,139,148,total,0.0,0.0
3,139,150,total,0.0,0.0
3,139,150,total,0.0,0.0
3,139,151,total,0.0,0.0
3,139,153,total,0.0,0.0
3,139,153,total,0.0,0.0
3,139,154,total,0.0,0.0
3,139,156,total,0.0,0.0
3,139,156,total,0.0,0.0
3,139,158,total,0.0,0.0
3,139,159,total,0.0,0.0
3,139,160,total,0.0,0.0
3,139,161,total,0.0,0.0
3,139,162,total,0.0,0.0
3,139,163,total,0.0,0.0
3,139,164,total,0.0,0.0
3,139,165,total,0.0,0.0
3,139,166,total,0.0,0.0
3,139,167,total,0.0,0.0
3,139,168,total,0.0,0.0
3,139,169,total,0.0,0.0
3,139,170,total,0.0,0.0
3,139,171,total,0.0,0.0
3,139,172,total,0.0,0.0
3,139,172,total,0.0,0.0
3,141,1,total,0.0,0.0
3,141,1,total,0.0,0.0
3,141,2,total,0.0,0.0
3,141,2,total,0.0,0.0
3,141,3,total,0.0,0.0
3,141,3,total,0.0,0.0
3,141,4,total,0.0,0.0
3,141,4,total,0.0,0.0
3,141,5,total,0.0,0.0
3,141,5,total,0.0,0.0
3,141,6,total,0.0,0.0
3,141,6,total,0.0,0.0
3,141,7,total,0.0,0.0
3,141,7,total,0.0,0.0
3,141,8,total,0.0,0.0
3,141,8,total,0.0,0.0
3,141,9,total,0.0,0.0
3,141,9,total,0.0,0.0
3,141,10,total,0.0,0.0
3,141,10,total,0.0,0.0
3,141,11,total,0.0,0.0
3,141,11,total,0.0,0.0
3,141,12,total,0.0,0.0
3,141,12,total,0.0,0.0
3,141,13,total,0.0,0.0
3,141,13,total,0.0,0.0
3,141,14,total,0.0,0.0
3,141,14,total,0.0,0.0
3,141,15,total,0.0,0.0
3,141,15,total,0.0,0.0
3,141,16,total,0.0,0.0
3,141,16,total,0.0,0.0
3,141,17,total,0.0,0.0
3,141,17,total,0.0,0.0
3,141,18,total,0.0,0.0
3,141,18,total,0.0,0.0
3,141,19,total,0.0,0.0
3,141,19,total,0.0,0.0
3,141,20,total,0.0,0.0
3,141,20,total,0.0,0.0
3,141,21,total,0.0,0.0
3,141,21,total,0.0,0.0
3,141,22,total,0.0,0.0
3,141,22,total,0.0,0.0
3,141,23,total,0.0,0.0
3,141,23,total,0.0,0.0
3,141,24,total,0.0,0.0
3,141,24,total,0.0,0.0
3,141,25,total,0.0,0.0
3,141,25,total,0.0,0.0
3,141,26,total,0.0,0.0
3,141,26,total,0.0,0.0
3,141,27,total,0.0,0.0
3,141,27,total,0.0,0.0
3,141,28,total,0.0,0.0
3,141,28,total,0.0,0.0
3,141,29,total,0.0,0.0
3,141,29,total,0.0,0.0
3,141,30,total,0.0,0.0
3,141,30,total,0.0,0.0
3,141,31,total,0.0,0.0
3,141,31,total,0.0,0.0
3,141,32,total,0.0,0.0
3,141,32,total,0.0,0.0
3,141,33,total,0.0,0.0
3,141,33,total,0.0,0.0
3,141,34,total,0.0,0.0
3,141,34,total,0.0,0.0
3,141,35,total,0.0,0.0
3,141,35,total,0.0,0.0
3,141,36,total,0.0,0.0
3,141,36,total,0.0,0.0
3,141,37,total,0.0,0.0
3,141,37,total,0.0,0.0
3,141,38,total,0.0,0.0
3,141,38,total,0.0,0.0
3,141,39,total,0.0,0.0
3,141,39,total,0.0,0.0
3,141,40,total,0.0,0.0
3,141,40,total,0.0,0.0
3,141,41,total,0.0,0.0
3,141,41,total,0.0,0.0
3,141,42,total,0.0,0.0
3,141,42,total,0.0,0.0
3,141,43,total,0.0,0.0
3,141,43,total,0.0,0.0
3,141,44,total,0.0,0.0
3,141,44,total,0.0,0.0
3,141,45,total,0.0,0.0
3,141,45,total,0.0,0.0
3,141,46,total,0.0,0.0
3,141,46,total,0.0,0.0
3,141,47,total,0.0,0.0
3,141,47,total,0.0,0.0
3,141,48,total,0.0,0.0
3,141,48,total,0.0,0.0
3,141,49,total,0.0,0.0
3,141,49,total,0.0,0.0
3,141,50,total,0.0,0.0
3,141,50,total,0.0,0.0
3,141,51,total,0.0,0.0
3,141,51,total,0.0,0.0
3,141,52,total,0.0,0.0
3,141,52,total,0.0,0.0
3,141,53,total,0.0,0.0
3,141,53,total,0.0,0.0
3,141,54,total,0.0,0.0
3,141,54,total,0.0,0.0
3,141,55,total,0.0,0.0
3,141,55,total,0.0,0.0
3,141,56,total,0.0,0.0
3,141,56,total,0.0,0.0
3,141,57,total,0.0,0.0
3,141,57,total,0.0,0.0
3,141,58,total,0.0,0.0
3,141,58,total,0.0,0.0
3,141,59,total,0.0,0.0
3,141,59,total,0.0,0.0
3,141,60,total,0.0,0.0
3,141,60,total,0.0,0.0
3,141,61,total,0.0,0.0
3,141,61,total,0.0,0.0
3,141,62,total,0.0,0.0
3,141,62,total,0.0,0.0
3,141,63,total,0.0,0.0
3,141,63,total,0.0,0.0
3,141,64,total,0.0,0.0
3,141,64,total,0.0,0.0
3,141,65,total,0.0,0.0
3,141,65,total,0.0,0.0
3,141,66,total,0.0,0.0
3,141,66,total,0.0,0.0
3,141,67,total,0.0,0.0
3,141,67,total,0.0,0.0
3,141,68,total,0.0,0.0
3,141,68,total,0.0,0.0
3,141,69,total,0.0,0.0
3,141,69,total,0.0,0.0
3,141,70,total,0.0,0.0
3,141,70,total,0.0,0.0
3,141,71,total,0.0,0.0
3,141,71,total,0.0,0.0
3,141,72,total,0.0,0.0
3,141,72,total,0.0,0.0
3,141,73,total,0.0,0.0
3,141,73,total,0.0,0.0
3,141,74,total,0.0,0.0
3,141,74,total,0.0,0.0
3,141,75,total,0.0,0.0
3,141,75,total,0.0,0.0
3,141,76,total,0.0,0.0
3,141,76,total,0.0,0.0
3,141,77,total,0.0,0.0
3,141,77,total,0.0,0.0
3,141,78,total,0.0,0.0
3,141,78,total,0.0,0.0
3,141,79,total,0.0,0.0
3,141,79,total,0.0,0.0
3,141,80,total,0.0,0.0
3,141,80,total,0.0,0.0
3,141,81,total,0.0,0.0
3,141,81,total,0.0,0.0
3,141,82,total,0.0,0.0
3,141,82,total,0.0,0.0
3,141,83,total,0.0,0.0
3,141,83,total,0.0,0.0
3,141,84,total,0.0,0.0
3,141,84,total,0.0,0.0
3,141,85,total,0.0,0.0
3,141,85,total,0.0,0.0
3,141,86,total,0.0,0.0
3,141,86,total,0.0,0.0
3,141,87,total,0.0,0.0
3,141,87,total,0.0,0.0
3,141,88,total,0.0,0.0
3,141,88,total,0.0,0.0
3,141,89,total,0.0,0.0
3,141,89,total,0.0,0.0
3,141,90,total,0.0,0.0
3,141,90,total,0.0,0.0
3,141,91,total,0.0,0.0
3,141,91,total,0.0,0.0
3,141,92,total,0.0,0.0
3,141,92,total,0.0,0.0
3,141,93,total,0.0,0.0
3,141,93,total,0.0,0.0
3,141,94,total,0.0,0.0
3,141,94,total,0.0,0.0
3,141,95,total,0.0,0.0
3,141,95,total,0.0,0.0
3,141,96,total,0.0,0.0
3,141,96,total,0.0,0.0
3,141,97,total,0.0,0.0
3,141,97,total,0.0,0.0
3,141,98,total,0.0,0.0
3,141,98,total,0.0,0.0
3,141,99,total,0.0,0.0
3,141,99,total,0.0,0.0
3,141,100,total,0.0,0.0
3,141,100,total,0.0,0.0
3,141,101,total,0.0,0.0
3,141,101,total,0.0,0.0
3,141,102,total,0.0,0.0
3,141,102,total,0.0,0.0
3,141,103,total,0.0,0.0
3,141,103,total,0.0,0.0
3,141,104,total,0.0,0.0
3,141,104,total,0.0,0.0
3,141,105,total,0.0,0.0
3,141,105,total,0.0,0.0
3,141,106,total,0.0,0.0
3,141,106,total,0.0,0.0
3,141,107,total,0.0,0.0
3,141,107,total,0.0,0.0
3,141,108,total,0.0,0.0
3,141,108,total,0.0,0.0
3,141,109,total,0.0,0.0
3,141,109,total,0.0,0.0
3,141,110,total,0.0,0.0
3,141,110,total,0.0,0.0
3,141,111,total,0.0,0.0
3,141,111,total,0.0,0.0
3,141,112,total,0.0,0.0
3,141,112,total,0.0,0.0
3,141,113,total,0.0,0.0
3,141,113,total,0.0,0.0
3,141,114,total,0.0,0.0
3,141,114,total,0.0,0.0
3,141,115,total,0.0,0.0
3,141,115,total,0.0,0.0
3,141,116,total,0.0,0.0
3,141,116,total,0.0,0.0
3,141,117,total,0.0,0.0
3,141,117,total,0.0,0.0
3,141,118,total,0.0,0.0
3,141,118,total,0.0,0.0
3,141,119,total,0.0,0.0
3,141,119,total,0.0,0.0
3,141,120,total,0.0,0.0
3,141,120,total,0.0,0.0
3,141,122,total,0.0,0.0
3,141,122,total,0.0,0.0
3,141,122,total,0.0,0.0
3,141,122,total,0.0,0.0
3,141,123,total,0.0,0.0
3,141,123,total,0.0,0.0
3,141,125,total,0.0,0.0
3,141,125,total,0.0,0.0
3,141,125,total,0.0,0.0
3,141,125,total,0.0,0.0
3,141,126,total,0.0,0.0
3,141,126,total,0.0,0.0
3,141,127,total,0.0,0.0
3,141,127,total,0.0,0.0
3,141,128,total,0.0,0.0
3,141,128,total,0.0,0.0
3,141,129,total,0.0,0.0
3,141,129,total,0.0,0.0
3,141,131,total,0.0,0.0
3,141,131,total,0.0,0.0
3,141,131,total,0.0,0.0
3,141,131,total,0.0,0.0
3,141,133,total,0.0,0.0
3,141,133,total,0.0,0.0
3,141,133,total,0.0,0.0
3,141,133,total,0.0,0.0
3,141,134,total,0.0,0.0
3,141,134,total,0.0,0.0
3,141,135,total,0.0,0.0
3,141,135,total,0.0,0.0
3,141,136,total,0.0,0.0
3,141,136,total,0.0,0.0
3,141,137,total,0.0,0.0
3,141,137,total,0.0,0.0
3,141,138,total,0.0,0.0
3,141,138,total,0.0,0.0
3,141,139,total,0.0,0.0
3,141,139,total,0.0,0.0
3,141,141,total,0.0,0.0
3,141,141,total,0.0,0.0
3,141,141,total,0.0,0.0
3,141,141,total,0.0,0.0
3,141,142,total,0.0,0.0
3,141,142,total,0.0,0.0
3,141,144,total,0.0,0.0
3,141,144,total,0.0,0.0
3,141,144,total,0.0,0.0
3,141,144,total,0.0,0.0
3,141,145,total,0.0,0.0
3,141,145,total,0.0,0.0
3,141,146,total,0.0,0.0
3,141,146,total,0.0,0.0
3,141,147,total,0.0,0.0
3,141,147,total,0.0,0.0
3,141,148,total,0.0,0.0
3,141,148,total,0.0,0.0
3,141,150,total,0.0,0.0
3,141,150,total,0.0,0.0
3,141,150,total,0.0,0.0
3,141,150,total,0.0,0.0
3,141,151,total,0.0,0.0
3,141,151,total,0.0,0.0
3,141,153,total,0.0,0.0
3,141,153,total,0.0,0.0
3,141,153,total,0.0,0.0
3,141,153,total,0.0,0.0
3,141,154,total,0.0,0.0
3,141,154,total,0.0,0.0
3,141,156,total,0.0,0.0
3,141,156,total,0.0,0.0
3,141,156,total,0.0,0.0
3,141,156,total,0.0,0.0
3,141,158,total,0.0,0.0
3,141,158,total,0.0,0.0
3,141,159,total,0.0,0.0
3,141,159,total,0.0,0.0
3,141,160,total,0.0,0.0
3,141,160,total,0.0,0.0
3,141,161,total,0.0,0.0
3,141,161,total,0.0,0.0
3,141,162,total,0.0,0.0
3,141,162,total,0.0,0.0
3,141,163,total,0.0,0.0
3,141,163,total,0.0,0.0
3,141,164,total,0.0,0.0
3,141,164,total,0.0,0.0
3,141,165,total,0.0,0.0
3,141,165,total,0.0,0.0
3,141,166,total,0.0,0.0
3,141,166,total,0.0,0.0
3,141,167,total,0.0,0.0
3,141,167,total,0.0,0.0
3,141,168,total,0.0,0.0
3,141,168,total,0.0,0.0
3,141,169,total,0.0,0.0
3,141,169,total,0.0,0.0
3,141,170,total,0.0,0.0
3,141,170,total,0.0,0.0
3,141,171,total,0.0,0.0
3,141,171,total,0.0,0.0
3,141,172,total,0.0,0.0
3,141,172,total,0.0,0.0
3,141,172,total,0.0,0.0
3,141,172,total,0.0,0.0
3,142,1,total,0.0,0.0
3,142,2,total,0.0,0.0
3,142,3,total,0.0,0.0
3,142,4,total,0.0,0.0
3,142,5,total,0.0,0.0
3,142,6,total,0.0,0.0
3,142,7,total,0.0,0.0
3,142,8,total,0.0,0.0
3,142,9,total,0.0,0.0
3,142,10,total,0.0,0.0
3,142,11,total,0.0,0.0
3,142,12,total,0.0,0.0
3,142,13,total,0.0,0.0
3,142,14,total,0.0,0.0
3,142,15,total,0.0,0.0
3,142,16,total,0.0,0.0
3,142,17,total,0.0,0.0
3,142,18,total,0.0,0.0
3,142,19,total,0.0,0.0
3,142,20,total,0.0,0.0
3,142,21,total,0.0,0.0
3,142,22,total,0.0,0.0
3,142,23,total,0.0,0.0
3,142,24,total,0.0,0.0
3,142,25,total,0.0,0.0
3,142,26,total,0.0,0.0
3,142,27,total,0.0,0.0
3,142,28,total,0.0,0.0
3,142,29,total,0.0,0.0
3,142,30,total,0.0,0.0
3,142,31,total,0.0,0.0
3,142,32,total,0.0,0.0
3,142,33,total,0.0,0.0
3,142,34,total,0.0,0.0
3,142,35,total,0.0,0.0
3,142,36,total,0.0,0.0
3,142,37,total,0.0,0.0
3,142,38,total,0.0,0.0
3,142,39,total,0.0,0.0
3,142,40,total,0.0,0.0
3,142,41,total,0.0,0.0
3,142,42,total,0.0,0.0
3,142,43,total,0.0,0.0
3,142,44,total,0.0,0.0
3,142,45,total,0.0,0.0
3,142,46,total,0.0,0.0
3,142,47,total,0.0,0.0
3,142,48,total,0.0,0.0
3,142,49,total,0.0,0.0
3,142,50,total,0.0,0.0
3,142,51,total,0.0,0.0
3,142,52,total,0.0,0.0
3,142,53,total,0.0,0.0
3,142,54,total,0.0,0.0
3,142,55,total,0.0,0.0
3,142,56,total,0.0,0.0
3,142,57,total,0.0,0.0
3,142,58,total,0.0,0.0
3,142,59,total,0.0,0.0
3,142,60,total,0.0,0.0
3,142,61,total,0.0,0.0
3,142,62,total,0.0,0.0
3,142,63,total,0.0,0.0
3,142,64,total,0.0,0.0
3,142,65,total,0.0,0.0
3,142,66,total,0.0,0.0
3,142,67,total,0.0,0.0
3,142,68,total,0.0,0.0
3,142,69,total,0.0,0.0
3,142,70,total,0.0,0.0
3,142,71,total,0.0,0.0
3,142,72,total,0.0,0.0
3,142,73,total,0.0,0.0
3,142,74,total,0.0,0.0
3,142,75,total,0.0,0.0
3,142,76,total,0.0,0.0
3,142,77,total,0.0,0.0
3,142,78,total,0.0,0.0
3,142,79,total,0.0,0.0
3,142,80,total,0.0,0.0
3,142,81,total,0.0,0.0
3,142,82,total,0.0,0.0
3,142,83,total,0.0,0.0
3,142,84,total,0.0,0.0
3,142,85,total,0.0,0.0
3,142,86,total,0.0,0.0
3,142,87,total,0.0,0.0
3,142,88,total,0.0,0.0
3,142,89,total,0.0,0.0
3,142,90,total,0.0,0.0
3,142,91,total,0.0,0.0
3,142,92,total,0.0,0.0
3,142,93,total,0.0,0.0
3,142,94,total,0.0,0.0
3,142,95,total,0.0,0.0
3,142,96,total,0.0,0.0
3,142,97,total,0.0,0.0
3,142,98,total,0.0,0.0
3,142,99,total,0.0,0.0
3,142,100,total,0.0,0.0
3,142,101,total,0.0,0.0
3,142,102,total,0.0,0.0
3,142,103,total,0.0,0.0
3,142,104,total,0.0,0.0
3,142,105,total,0.0,0.0
3,142,106,total,0.0,0.0
3,142,107,total,0.0,0.0
3,142,108,total,0.0,0.0
3,142,109,total,0.0,0.0
3,142,110,total,0.0,0.0
3,142,111,total,0.0,0.0
3,142,112,total,0.0,0.0
3,142,113,total,0.0,0.0
3,142,114,total,0.0,0.0
3,142,115,total,0.0,0.0
3,142,116,total,0.0,0.0
3,142,117,total,0.0,0.0
3,142,118,total,0.0,0.0
3,142,119,total,0.0,0.0
3,142,120,total,0.0,0.0
3,142,122,total,0.0,0.0
3,142,122,total,0.0,0.0
3,142,123,total,0.0,0.0
3,142,125,total,0.0,0.0
3,142,125,total,0.0,0.0
3,142,126,total,0.0,0.0
3,142,127,total,0.0,0.0
3,142,128,total,0.0,0.0
3,142,129,total,0.0,0.0
3,142,131,total,0.0,0.0
3,142,131,total,0.0,0.0
3,142,133,total,0.0,0.0
3,142,133,total,0.0,0.0
3,142,134,total,0.0,0.0
3,142,135,total,0.0,0.0
3,142,136,total,0.0,0.0
3,142,137,total,0.0,0.0
3,142,138,total,0.0,0.0
3,142,139,total,0.0,0.0
3,142,141,total,0.0,0.0
3,142,141,total,0.0,0.0
3,142,142,total,0.0,0.0
3,142,144,total,0.0,0.0
3,142,144,total,0.0,0.0
3,142,145,total,0.0,0.0
3,142,146,total,0.0,0.0
3,142,147,total,0.0,0.0
3,142,148,total,0.0,0.0
3,142,150,total,0.0,0.0
3,142,150,total,0.0,0.0
3,142,151,total,0.0,0.0
3,142,153,total,0.0,0.0
3,142,153,total,0.0,0.0
3,142,154,total,0.0,0.0
3,142,156,total,0.0,0.0
3,142,156,total,0.0,0.0
3,142,158,total,0.0,0.0
3,142,159,total,0.0,0.0
3,142,160,total,0.0,0.0
3,142,161,total,0.0,0.0
3,142,162,total,0.0,0.0
3,142,163,total,0.0,0.0
3,142,164,total,0.0,0.0
3,142,165,total,0.0,0.0
3,142,166,total,0.0,0.0
3,142,167,total,0.0,0.0
3,142,168,total,0.0,0.0
3,142,169,total,0.0,0.0
3,142,170,total,0.0,0.0
3,142,171,total,0.0,0.0
3,142,172,total,0.0,0.0
3,142,172,total,0.0,0.0
3,144,1,total,0.0,0.0
3,144,1,total,0.0,0.0
3,144,2,total,0.0,0.0
3,144,2,total,0.0,0.0
3,144,3,total,0.0,0.0
3,144,3,total,0.0,0.0
3,144,4,total,0.0,0.0
3,144,4,total,0.0,0.0
3,144,5,total,0.0,0.0
3,144,5,total,0.0,0.0
3,144,6,total,0.0,0.0
3,144,6,total,0.0,0.0
3,144,7,total,0.0,0.0
3,144,7,total,0.0,0.0
3,144,8,total,0.0,0.0
3,144,8,total,0.0,0.0
3,144,9,total,0.0,0.0
3,144,9,total,0.0,0.0
3,144,10,total,0.0,0.0
3,144,10,total,0.0,0.0
3,144,11,total,0.0,0.0
3,144,11,total,0.0,0.0
3,144,12,total,0.0,0.0
3,144,12,total,0.0,0.0
3,144,13,total,0.0,0.0
3,144,13,total,0.0,0.0
3,144,14,total,0.0,0.0
3,144,14,total,0.0,0.0
3,144,15,total,0.0,0.0
3,144,15,total,0.0,0.0
3,144,16,total,0.0,0.0
3,144,16,total,0.0,0.0
3,144,17,total,0.0,0.0
3,144,17,total,0.0,0.0
3,144,18,total,0.0,0.0
3,144,18,total,0.0,0.0
3,144,19,total,0.0,0.0
3,144,19,total,0.0,0.0
3,144,20,total,0.0,0.0
3,144,20,total,0.0,0.0
3,144,21,total,0.0,0.0
3,144,21,total,0.0,0.0
3,144,22,total,0.0,0.0
3,144,22,total,0.0,0.0
3,144,23,total,0.0,0.0
3,144,23,total,0.0,0.0
3,144,24,total,0.0,0.0
3,144,24,total,0.0,0.0
3,144,25,total,0.0,0.0
3,144,25,total,0.0,0.0
3,144,26,total,0.0,0.0
3,144,26,total,0.0,0.0
3,144,27,total,0.0,0.0
3,144,27,total,0.0,0.0
3,144,28,total,0.0,0.0
